OBS,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
PVR92041603,-34.09816667,19.0685,1.57,36.73,458.79,0.16,0.45,3.73
APE92081618,-34.34866667,18.98783333,10.17,24.48,474.61,0.22,0.42,3.61
TLE93010213,-34.16766667,18.38433333,11.12,25.9,374.41,0.22,0.34,3.64
AGR93051601,-34.428,19.646,6.87,29.51,363.87,0.14,0.41,3.67
PVR93052203,-34.15083333,18.33716667,11.12,25.9,374.41,0.22,0.34,3.64
CVV95012201,-34.18,18.39416667,11.12,25.9,374.41,0.22,0.34,3.64
AGR95040605,-34.381,19.156,6.87,29.51,363.87,0.14,0.41,3.67
FBH95082302,-34.18733333,18.386,11.12,25.9,374.41,0.22,0.34,3.64
AGR96021706,-34.19233333,19.57416667,1.57,36.73,458.79,0.16,0.45,3.73
CVV96072802,-34.17333333,18.39583333,11.12,25.9,374.41,0.22,0.34,3.64
CVV96072306,-34.26166667,18.39583333,12.55,20.72,469.34,0,0.49,3.69
TLE96101306,-34.14416667,18.381,11.12,25.9,374.41,0.22,0.34,3.64
NGF97011815,-34.39583333,19.27533333,6.87,29.51,363.87,0.14,0.41,3.67
AGR98060606,-34.51216667,19.52533333,6.87,29.51,363.87,0.14,0.41,3.67
AGRY0022003,-34.10233333,18.436,11.12,25.9,374.41,0.22,0.34,3.64
AGRY1010512,-33.94633333,20.79883333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY1010522,-33.96533333,20.7945,2.62,36.51,290.04,0.03,0.41,4.58
TLEY0061001,-34.146,18.40066667,11.12,25.9,374.41,0.22,0.34,3.64
TLEY0061008,-34.1545,18.36816667,11.12,25.9,374.41,0.22,0.34,3.64
TLEY0070103,-34.32333333,18.993,10.17,24.48,474.61,0.22,0.42,3.61
TLEY1010215,-34.32316667,18.99366667,10.17,24.48,474.61,0.22,0.42,3.61
TLEY1012119,-34.14416667,18.39233333,11.12,25.9,374.41,0.22,0.34,3.64
TLE97091312,-34.38566667,19.2685,6.87,29.51,363.87,0.14,0.41,3.67
TLE97091314,-34.3955,19.261,6.87,29.51,363.87,0.14,0.41,3.67
CVVY1010202,-34.16083333,18.42166667,11.12,25.9,374.41,0.22,0.34,3.64
TLE98041808,-34.3865,19.30883333,6.87,29.51,363.87,0.14,0.41,3.67
AGRY1032310,-33.86983333,19.30583333,1.57,36.73,458.79,0.16,0.45,3.73
AMMY1030127,-34.51266667,19.678,6.87,29.51,363.87,0.14,0.41,3.67
AGRY1062301,-34.03066667,18.3955,11.12,25.9,374.41,0.22,0.34,3.64
AGRY1071701,-33.33516667,26.55066667,5.97,39.13,711.91,0.3,0.42,3.99
AGRY2011014,-33.986,20.53166667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY3111330,-34.20366667,19.46216667,1.57,36.73,458.79,0.16,0.45,3.73
AMMY3111325,-34.18083333,19.48666667,1.57,36.73,458.79,0.16,0.45,3.73
AGR91120805,-34.41666667,19.65416667,6.87,29.51,363.87,0.14,0.41,3.67
NGF97011801,-34.40283333,19.28883333,6.87,29.51,363.87,0.14,0.41,3.67
AMMY3100113,-33.83966667,21.88216667,4.23,35.73,305.86,0.03,0.41,4.22
OUT97022205,-33.89466667,22.50966667,7.26,30.83,348.05,0.08,0.43,2.07
DFJ97092003,-33.82333333,23.62083333,8.42,29.69,390.23,0.17,0.44,2.8
AGRY1030133,-34.52066667,19.64833333,6.87,29.51,363.87,0.14,0.41,3.67
PVR92042307,-34.1185,18.439,6.06,33.55,506.25,0.19,0.45,3.49
OUT97022201,-33.91166667,22.51116667,7.26,30.83,348.05,0.08,0.43,2.07
OUT97022203,-33.90083333,22.50533333,7.26,30.83,348.05,0.08,0.43,2.07
OUT97022204,-33.89633333,22.508,7.26,30.83,348.05,0.08,0.43,2.07
DJF93022803,-34.33916667,18.93083333,10.17,24.48,474.61,0.22,0.42,3.61
TLE95010602,-34.345,18.92666667,10.17,24.48,474.61,0.22,0.42,3.61
TLE95051304,-34.05766667,18.386,11.12,25.9,374.41,0.22,0.34,3.64
TLE95070201,-34.05083333,18.871,6.06,33.55,506.25,0.19,0.45,3.49
OUT97030107,-33.927,22.59666667,7.26,30.83,348.05,0.08,0.43,2.07
AGR97092001,-33.81666667,23.57833333,8.42,29.69,390.23,0.17,0.44,2.8
AGRY3103046,-33.9635,21.8775,4.23,35.73,305.86,0.03,0.41,4.22
PVR92041611,-34.16066667,19.15733333,1.57,36.73,458.79,0.16,0.45,3.73
VJK93022105,-33.97116667,20.70916667,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93062505,-33.68666667,19.09833333,0.23,36.51,527.34,0.21,0.47,3.48
FMD99062701,-33.914,23.80116667,8.42,29.69,390.23,0.17,0.44,2.8
OUT97022202,-33.90533333,22.508,7.26,30.83,348.05,0.08,0.43,2.07
JID97012002,-34.00133333,18.357,11.12,25.9,374.41,0.22,0.34,3.64
NAH92061403,-34.21933333,18.4275,11.12,25.9,374.41,0.22,0.34,3.64
APE93042518,-34.313,19.00333333,10.17,24.48,474.61,0.22,0.42,3.61
AGRY1010516,-33.94766667,20.778,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2010501,-34.03566667,19.03983333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2010521,-34.031,19.05483333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY3100113,-33.83466667,21.892,4.23,35.73,305.86,0.03,0.41,4.22
WIJ96101002,-33.34166667,26.50666667,5.97,39.13,711.91,0.3,0.42,3.99
NJH93100301,-33.28833333,26.67833333,7.65,38.8,685.55,0.28,0.41,4.34
NGF94052901,-33.62466667,19.13966667,0.23,36.51,527.34,0.21,0.47,3.48
WMS94110301,-34.00833333,19.48533333,1.57,36.73,458.79,0.16,0.45,3.73
DFJ96070901,-33.90666667,22.45083333,7.26,30.83,348.05,0.08,0.43,2.07
WMP95123007,-33.959,21.193,2.65,37.4,326.95,0.03,0.41,4.69
WMP95123008,-33.95583333,21.19033333,2.65,37.4,326.95,0.03,0.41,4.69
DFJ99110601,-33.91916667,22.446,7.26,30.83,348.05,0.08,0.43,2.07
GNI95080904,-33.90666667,23.7095,8.42,29.69,390.23,0.17,0.44,2.8
DFJ99062702,-33.9195,23.81,8.42,29.69,390.23,0.17,0.44,2.8
PVR91121506,-33.96566667,18.40833333,11.12,25.9,374.41,0.22,0.34,3.64
DJF93022801,-34.34666667,18.93,10.17,24.48,474.61,0.22,0.42,3.61
NGF93110602,-34.09466667,18.43916667,6.06,33.55,506.25,0.19,0.45,3.49
AVZ93112301,-33.99433333,20.4875,2.62,36.51,290.04,0.03,0.41,4.58
TLE95010601,-34.34683333,18.92666667,10.17,24.48,474.61,0.22,0.42,3.61
TLE95052807,-34.311,18.999,10.17,24.48,474.61,0.22,0.42,3.61
PVR94022301,-34.0555,18.38666667,11.12,25.9,374.41,0.22,0.34,3.64
TLE95102806,-34.053,18.87783333,6.06,33.55,506.25,0.19,0.45,3.49
LKAY0101202,-33.88783333,18.92716667,6.06,33.55,506.25,0.19,0.45,3.49
AMMY3111217,-34.62883333,19.70716667,5.49,30.49,374.41,0.13,0.4,4.09
AGRY1030416,-33.728,19.2205,0.23,36.51,527.34,0.21,0.47,3.48
PVR92061603,-34.22383333,18.42866667,11.12,25.9,374.41,0.22,0.34,3.64
UHA92061603,-34.22383333,18.42866667,11.12,25.9,374.41,0.22,0.34,3.64
AGRY1010517,-33.9505,20.78066667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY1010518,-33.95233333,20.78666667,2.62,36.51,290.04,0.03,0.41,4.58
AGR91120804,-34.41666667,19.64916667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY1010519,-33.95633333,20.79166667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY1010524,-33.97033333,20.8,2.62,36.51,290.04,0.03,0.41,4.58
AGRY1010525,-33.9725,20.8035,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2010508,-34.02083333,19.07633333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2010512,-34.01983333,19.06783333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2010513,-34.019,19.06283333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY2011013,-33.98916667,20.52966667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2011018,-33.97833333,20.51866667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2011019,-33.978,20.52583333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2011020,-33.9775,20.52966667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2011022,-33.97516667,20.52583333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY2011023,-33.9915,20.53716667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY3111319,-34.1915,19.49216667,1.57,36.73,458.79,0.16,0.45,3.73
EGH92010801,-33.98483333,18.39883333,11.12,25.9,374.41,0.22,0.34,3.64
PVR92041608,-34.1225,19.14433333,1.57,36.73,458.79,0.16,0.45,3.73
PVR92041609,-34.14216667,19.17133333,1.57,36.73,458.79,0.16,0.45,3.73
PVR92042305,-34.114,18.44683333,6.06,33.55,506.25,0.19,0.45,3.49
JOA92041101,-34.019,19.63116667,1.57,36.73,458.79,0.16,0.45,3.73
JOA92051301,-34.0175,19.6355,1.57,36.73,458.79,0.16,0.45,3.73
DJL93100401,-34.34183333,18.93716667,10.17,24.48,474.61,0.22,0.42,3.61
HCA93112401,-34.63366667,19.57716667,6.87,29.51,363.87,0.14,0.41,3.67
JID94031401,-34.31166667,18.9975,10.17,24.48,474.61,0.22,0.42,3.61
DJL94071101,-34.05466667,18.38466667,11.12,25.9,374.41,0.22,0.34,3.64
DFJ94123101,-33.9175,23.73333333,8.42,29.69,390.23,0.17,0.44,2.8
FBH95082301,-34.18733333,18.391,11.12,25.9,374.41,0.22,0.34,3.64
DFJ96062904,-33.83333333,22.80666667,7.26,30.83,348.05,0.08,0.43,2.07
TSA96080301,-34.37133333,20.55983333,8.98,29.13,237.3,0.02,0.37,4.33
DFJ97050403,-33.97333333,24.28833333,6.64,35.12,427.15,0.16,0.44,2.84
DFJ99080601,-33.85833333,22.88016667,6.64,31.46,369.14,0.1,0.43,1.43
MCIY1072601,-33.8215,23.576,8.42,29.69,390.23,0.17,0.44,2.8
MCIY1072801,-33.809,23.57366667,8.42,29.69,390.23,0.17,0.44,2.8
JID93110101,-34.055,18.38666667,11.12,25.9,374.41,0.22,0.34,3.64
OUT97030105,-33.93066667,22.60083333,7.26,30.83,348.05,0.08,0.43,2.07
OUT99052902,-33.84816667,22.11716667,4.23,35.73,305.86,0.03,0.41,4.22
GNI93082202,-33.822,25.207,8.8,34.44,421.88,0.15,0.43,2.87
OUT95110102,-33.919,22.44516667,7.26,30.83,348.05,0.08,0.43,2.07
OUT98013107,-33.826,22.70983333,7.26,30.83,348.05,0.08,0.43,2.07
PVR92032901,-33.74516667,19.08133333,0.23,36.51,527.34,0.21,0.47,3.48
JID93092001,-34.10416667,18.45,6.06,33.55,506.25,0.19,0.45,3.49
DJL94031401,-34.30183333,19.02583333,10.17,24.48,474.61,0.22,0.42,3.61
PVR91101601,-34.09433333,18.43033333,11.12,25.9,374.41,0.22,0.34,3.64
WIJ92010202,-34,18.405,11.12,25.9,374.41,0.22,0.34,3.64
PGD93091501,-34.11583333,18.4425,6.06,33.55,506.25,0.19,0.45,3.49
DEB94080703,-33.02916667,19.148,-1.39,35.69,564.26,0.2,0.49,3.73
FBH95071902,-34.11533333,18.44683333,6.06,33.55,506.25,0.19,0.45,3.49
DFJ97092004,-33.8225,23.6175,8.42,29.69,390.23,0.17,0.44,2.8
GNIY1032907,-33.81166667,25.0655,8.8,34.44,421.88,0.15,0.43,2.87
PVR92041610,-34.1495,19.15716667,1.57,36.73,458.79,0.16,0.45,3.73
PVR92042306,-34.113,18.43766667,6.06,33.55,506.25,0.19,0.45,3.49
WMS92092302,-34.004,19.6895,1.82,38.84,427.15,0.1,0.43,4.03
DJL93091302,-34.10633333,18.45,6.06,33.55,506.25,0.19,0.45,3.49
HRK94040204,-33.90133333,23.66966667,8.42,29.69,390.23,0.17,0.44,2.8
WEL94050104,-34.31283333,19.00166667,10.17,24.48,474.61,0.22,0.42,3.61
DFJ95012301,-33.88433333,25.25016667,8.8,34.44,421.88,0.15,0.43,2.87
FBH95072203,-34.09983333,18.43166667,11.12,25.9,374.41,0.22,0.34,3.64
DFJ95102202,-33.892,25.27233333,8.8,34.44,421.88,0.15,0.43,2.87
BRB97101602,-33.97916667,23.61116667,8.42,29.69,390.23,0.17,0.44,2.8
GNI95012102,-34.02116667,24.46216667,6.64,35.12,427.15,0.16,0.44,2.84
DJL93121301,-34.07366667,18.38116667,11.12,25.9,374.41,0.22,0.34,3.64
DFJ97050401,-33.965,24.28333333,6.64,35.12,427.15,0.16,0.44,2.84
DFJ97050402,-33.96666667,24.2925,6.64,35.12,427.15,0.16,0.44,2.84
LYM94011501,-34.26583333,18.4,12.55,20.72,469.34,0,0.49,3.69
FBH95082303,-34.1805,18.371,11.12,25.9,374.41,0.22,0.34,3.64
PAP98011901,-34.33016667,19.036,10.17,24.48,474.61,0.22,0.42,3.61
DFJ98032102,-33.84,22.65416667,7.26,30.83,348.05,0.08,0.43,2.07
OUT98082205,-33.84833333,22.16816667,4.23,35.73,305.86,0.03,0.41,4.22
PAP92041401,-34.322,19.03433333,10.17,24.48,474.61,0.22,0.42,3.61
WMP98060603,-34.51216667,19.5215,6.87,29.51,363.87,0.14,0.41,3.67
AJT95043013,-34.743,19.8755,5.49,30.49,374.41,0.13,0.4,4.09
GEH93073101,-33.16716667,19.15083333,-1.39,35.69,564.26,0.2,0.49,3.73
PAP93081601,-34.33916667,18.96233333,10.17,24.48,474.61,0.22,0.42,3.61
WEL95111302,-34.09816667,18.43166667,11.12,25.9,374.41,0.22,0.34,3.64
AWA95092702,-34.37016667,20.55433333,8.98,29.13,237.3,0.02,0.37,4.33
MHRY0122201,-34.422,19.64666667,6.87,29.51,363.87,0.14,0.41,3.67
PVR91091102,-34.00266667,18.4055,11.12,25.9,374.41,0.22,0.34,3.64
PVR92042304,-34.1145,18.45,6.06,33.55,506.25,0.19,0.45,3.49
APE93062304,-33.28883333,26.67766667,7.65,38.8,685.55,0.28,0.41,4.34
LYM98060705,-34.52933333,19.46266667,6.87,29.51,363.87,0.14,0.41,3.67
AGRY1010413,-33.99633333,20.78116667,2.62,36.51,290.04,0.03,0.41,4.58
AGR95032603,-34.4045,19.24516667,6.87,29.51,363.87,0.14,0.41,3.67
AGR96040507,-34.74233333,19.87583333,5.49,30.49,374.41,0.13,0.4,4.09
AGR96040508,-34.73716667,19.87583333,5.49,30.49,374.41,0.13,0.4,4.09
AJT95043007,-34.748,19.90033333,5.49,30.49,374.41,0.13,0.4,4.09
GEH93073104,-33.16116667,19.15166667,-1.39,35.69,564.26,0.2,0.49,3.73
JID96102802,-34.105,18.45,6.06,33.55,506.25,0.19,0.45,3.49
NAH92083103,-33.93783333,21.75633333,4.23,35.73,305.86,0.03,0.41,4.22
GEH93073103,-33.1635,19.1495,-1.39,35.69,564.26,0.2,0.49,3.73
GEH93073108,-33.1585,19.145,-1.39,35.69,564.26,0.2,0.49,3.73
GEH93073111,-33.1625,19.14783333,-1.39,35.69,564.26,0.2,0.49,3.73
AGRY2022602,-34.21616667,18.44083333,6.06,33.55,506.25,0.19,0.45,3.49
NPH92011402,-34.38666667,19.31666667,6.87,29.51,363.87,0.14,0.41,3.67
WIJ92042601,-34.14166667,18.3375,11.12,25.9,374.41,0.22,0.34,3.64
APE92072202,-34.11066667,18.4275,11.12,25.9,374.41,0.22,0.34,3.64
ASP92112614,-33.52116667,19.32416667,0.23,36.51,527.34,0.21,0.47,3.48
DFJ99062701,-33.91166667,23.79033333,8.42,29.69,390.23,0.17,0.44,2.8
AGRY3111314,-34.20083333,19.495,1.57,36.73,458.79,0.16,0.45,3.73
AGRY3111331,-34.205,19.46783333,1.57,36.73,458.79,0.16,0.45,3.73
DFJ99080903,-33.97333333,20.839,2.62,36.51,290.04,0.03,0.41,4.58
AKS92042403,-33.03333333,19.07683333,-1.39,35.69,564.26,0.2,0.49,3.73
AGR93051511,-34.423,19.6535,6.87,29.51,363.87,0.14,0.41,3.67
WIJ93062506,-33.69333333,19.11166667,0.23,36.51,527.34,0.21,0.47,3.48
NGF93111402,-34.10916667,18.45283333,6.06,33.55,506.25,0.19,0.45,3.49
TLE94061102,-34.09316667,18.4285,11.12,25.9,374.41,0.22,0.34,3.64
JID94071601,-34.1155,18.45416667,6.06,33.55,506.25,0.19,0.45,3.49
BMJ96062303,-33.8675,24.79833333,8.8,34.44,421.88,0.15,0.43,2.87
TLEY1010213,-34.32116667,18.99683333,10.17,24.48,474.61,0.22,0.42,3.61
APE92091605,-33.73516667,19.99466667,-1.1,36.98,622.27,0.15,0.55,3.74
TLE94061107,-34.10516667,18.4415,6.06,33.55,506.25,0.19,0.45,3.49
TLE92100407,-34.05816667,18.3845,11.12,25.9,374.41,0.22,0.34,3.64
GEH93073109,-33.15983333,19.144,-1.39,35.69,564.26,0.2,0.49,3.73
AGR92020709,-33.9725,18.4225,11.12,25.9,374.41,0.22,0.34,3.64
ASP93012005,-34.00733333,19.649,1.57,36.73,458.79,0.16,0.45,3.73
ASP93012006,-34.00816667,19.64566667,1.57,36.73,458.79,0.16,0.45,3.73
FBH95071901,-34.10233333,18.45533333,6.06,33.55,506.25,0.19,0.45,3.49
WEL98102404,-34.40633333,19.30433333,6.87,29.51,363.87,0.14,0.41,3.67
DFJ99062703,-33.92033333,23.79333333,8.42,29.69,390.23,0.17,0.44,2.8
AGRY2010515,-34.018,19.057,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2010518,-34.0235,19.04566667,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2011015,-33.98383333,20.52583333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY4021814,-34.40266667,19.29783333,6.87,29.51,363.87,0.14,0.41,3.67
TLE93032802,-34.07516667,18.38166667,11.12,25.9,374.41,0.22,0.34,3.64
MHRY1032104,-34.01433333,19.44116667,1.57,36.73,458.79,0.16,0.45,3.73
LKAY0032003,-33.94783333,20.80266667,2.62,36.51,290.04,0.03,0.41,4.58
TLE94061104,-34.09633333,18.4385,6.06,33.55,506.25,0.19,0.45,3.49
GNI93082201,-33.81966667,25.19566667,8.8,34.44,421.88,0.15,0.43,2.87
NAH92061304,-33.19633333,19.05633333,2.38,39.8,500.98,0.19,0.41,3.66
TLE92100408,-34.056,18.386,11.12,25.9,374.41,0.22,0.34,3.64
APE93011605,-34.14233333,19.13633333,1.57,36.73,458.79,0.16,0.45,3.73
APE93042505,-34.29316667,19.02866667,10.17,24.48,474.61,0.22,0.42,3.61
GEH93091604,-33.441,19.12633333,0.23,36.51,527.34,0.21,0.47,3.48
DFJ99110602,-33.91133333,22.45166667,7.26,30.83,348.05,0.08,0.43,2.07
RHEY0061204,-33.98016667,23.6265,8.42,29.69,390.23,0.17,0.44,2.8
NAH92051001,-34.2905,18.44616667,10.17,24.48,474.61,0.22,0.42,3.61
AGR98072904,-34.42366667,19.68716667,6.87,29.51,363.87,0.14,0.41,3.67
JBBY0042301,-33.73,19.969,-1.1,36.98,622.27,0.15,0.55,3.74
PVR95020101,-34.11166667,18.45566667,6.06,33.55,506.25,0.19,0.45,3.49
TLE97091311,-34.38366667,19.27233333,6.87,29.51,363.87,0.14,0.41,3.67
AMMY1020118,-33.94033333,20.353,2.62,36.51,290.04,0.03,0.41,4.58
WIJ93091306,-34.33,18.95416667,10.17,24.48,474.61,0.22,0.42,3.61
NGF97011802,-34.40166667,19.28433333,6.87,29.51,363.87,0.14,0.41,3.67
LYM97092001,-33.817,23.58833333,8.42,29.69,390.23,0.17,0.44,2.8
LYM98022803,-34.387,20.57583333,8.98,29.13,237.3,0.02,0.37,4.33
NGFY1020301,-34.30083333,19.026,10.17,24.48,474.61,0.22,0.42,3.61
APE93011604,-34.14383333,19.13516667,1.57,36.73,458.79,0.16,0.45,3.73
APE93011611,-34.14816667,19.14666667,1.57,36.73,458.79,0.16,0.45,3.73
APE93042517,-34.3135,19.0005,10.17,24.48,474.61,0.22,0.42,3.61
NGF94101002,-34.105,18.44383333,6.06,33.55,506.25,0.19,0.45,3.49
AGR95091704,-34.095,18.436,11.12,25.9,374.41,0.22,0.34,3.64
AGRY0052103,-34.10366667,18.45583333,6.06,33.55,506.25,0.19,0.45,3.49
AGRY1010409,-33.98716667,20.78866667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY1010414,-33.99866667,20.779,2.62,36.51,290.04,0.03,0.41,4.58
AGRY1013109,-33.93966667,20.371,2.62,36.51,290.04,0.03,0.41,4.58
AGRY1030134,-34.51533333,19.65783333,6.87,29.51,363.87,0.14,0.41,3.67
AGRY1022003,-33.5275,19.33383333,0.23,36.51,527.34,0.21,0.47,3.48
SHRY1020112,-33.89916667,20.2345,1.82,38.84,427.15,0.1,0.43,4.03
AGRY2010504,-34.03566667,19.05866667,6.06,33.55,506.25,0.19,0.45,3.49
AGRY2011017,-33.97966667,20.51716667,2.62,36.51,290.04,0.03,0.41,4.58
PVR92082003,-34.163,18.42583333,11.12,25.9,374.41,0.22,0.34,3.64
APE93042515,-34.313,18.99433333,10.17,24.48,474.61,0.22,0.42,3.61
TLE94070213,-34.28333333,18.45,10.17,24.48,474.61,0.22,0.42,3.61
WEL98042306,-33.4915,19.31133333,0.23,36.51,527.34,0.21,0.47,3.48
JIDY1032302,-33.91216667,19.317,1.57,36.73,458.79,0.16,0.45,3.73
NAH94030601,-33.6215,19.15366667,0.23,36.51,527.34,0.21,0.47,3.48
TLE95032106,-34.14466667,18.33066667,11.12,25.9,374.41,0.22,0.34,3.64
AGR95090608,-33.382,19.25866667,0.23,36.51,527.34,0.21,0.47,3.48
OUT95101401,-33.95083333,21.14133333,2.65,37.4,326.95,0.03,0.41,4.69
GYC95111605,-34.17883333,18.38516667,11.12,25.9,374.41,0.22,0.34,3.64
OUT97070610,-33.83,23.62,8.42,29.69,390.23,0.17,0.44,2.8
OUT97070611,-33.82833333,23.6125,8.42,29.69,390.23,0.17,0.44,2.8
DJL98031602,-34.39633333,19.282,6.87,29.51,363.87,0.14,0.41,3.67
IEB99110702,-34.10316667,18.443,6.06,33.55,506.25,0.19,0.45,3.49
AGRY0071604,-34.10983333,18.45266667,6.06,33.55,506.25,0.19,0.45,3.49
JBBY0042302,-33.73866667,20.02,-1.1,36.98,622.27,0.15,0.55,3.74
AMMY3100111,-33.8405,21.87683333,4.23,35.73,305.86,0.03,0.41,4.22
AGRY1012803,-34.31483333,19.06766667,6.87,29.51,363.87,0.14,0.41,3.67
SHRY1020111,-33.90083333,20.23866667,1.82,38.84,427.15,0.1,0.43,4.03
PVR94022404,-34.00183333,18.40333333,11.12,25.9,374.41,0.22,0.34,3.64
WEL98102409,-34.40533333,19.301,6.87,29.51,363.87,0.14,0.41,3.67
APE92091606,-33.74416667,20.01766667,-1.1,36.98,622.27,0.15,0.55,3.74
DJL94121902,-34.097,18.455,6.06,33.55,506.25,0.19,0.45,3.49
DJL98031601,-34.392,19.268,6.87,29.51,363.87,0.14,0.41,3.67
LYM98053103,-34.20183333,19.179,1.57,36.73,458.79,0.16,0.45,3.73
WEL98110820,-34.05266667,18.87533333,6.06,33.55,506.25,0.19,0.45,3.49
AGR99100103,-33.97483333,19.2775,1.57,36.73,458.79,0.16,0.45,3.73
AGRY0070317,-33.8765,25.257,8.8,34.44,421.88,0.15,0.43,2.87
AGRY0070318,-33.87983333,25.25433333,8.8,34.44,421.88,0.15,0.43,2.87
AMMY1030126,-34.51533333,19.6655,6.87,29.51,363.87,0.14,0.41,3.67
APE96012808,-34.20133333,19.18016667,1.57,36.73,458.79,0.16,0.45,3.73
APE93022503,-34.45433333,19.78766667,5.49,30.49,374.41,0.13,0.4,4.09
AGR95042805,-34.75633333,19.8955,11.9,23.6,384.96,0.22,0.32,3.83
AGR95042806,-34.74816667,19.89916667,5.49,30.49,374.41,0.13,0.4,4.09
AGR96021707,-34.19283333,19.56766667,1.57,36.73,458.79,0.16,0.45,3.73
LKAY0032006,-33.93733333,20.8225,2.62,36.51,290.04,0.03,0.41,4.58
CVV95042901,-34.41916667,19.655,6.87,29.51,363.87,0.14,0.41,3.67
APE92072206,-34.10183333,18.43466667,11.12,25.9,374.41,0.22,0.34,3.64
PMR92102505,-34.05683333,18.38566667,11.12,25.9,374.41,0.22,0.34,3.64
APE92101004,-33.528,19.32683333,0.23,36.51,527.34,0.21,0.47,3.48
TLE93032011,-34.068,18.38283333,11.12,25.9,374.41,0.22,0.34,3.64
JID95090403,-34.06666667,18.38216667,11.12,25.9,374.41,0.22,0.34,3.64
TLE95052812,-34.31533333,19.0205,10.17,24.48,474.61,0.22,0.42,3.61
OUT97030110,-33.925,22.58916667,7.26,30.83,348.05,0.08,0.43,2.07
OUT96110908,-33.88783333,22.43416667,7.26,30.83,348.05,0.08,0.43,2.07
OUT96110914,-33.89416667,22.45,7.26,30.83,348.05,0.08,0.43,2.07
NSC98013103,-33.8405,22.65116667,7.26,30.83,348.05,0.08,0.43,2.07
OUT98013106,-33.81883333,22.68933333,7.26,30.83,348.05,0.08,0.43,2.07
AMMY1030129,-34.50233333,19.68616667,6.87,29.51,363.87,0.14,0.41,3.67
MURY2022604,-34.223,18.4505,6.06,33.55,506.25,0.19,0.45,3.49
MURY2022606,-34.23733333,18.4595,6.06,33.55,506.25,0.19,0.45,3.49
AGR92022713,-34.37433333,19.29366667,6.87,29.51,363.87,0.14,0.41,3.67
DJL95040301,-33.99916667,18.36166667,11.12,25.9,374.41,0.22,0.34,3.64
CVV95042902,-34.4175,19.66333333,6.87,29.51,363.87,0.14,0.41,3.67
CVV96082902,-34.29166667,18.4425,10.17,24.48,474.61,0.22,0.42,3.61
NGF97011808,-34.389,19.29533333,6.87,29.51,363.87,0.14,0.41,3.67
NGF97011809,-34.385,19.297,6.87,29.51,363.87,0.14,0.41,3.67
KEXY0051303,-33.34283333,26.50316667,5.97,39.13,711.91,0.3,0.42,3.99
WMPY0072202,-33.886,19.16133333,1.57,36.73,458.79,0.16,0.45,3.73
MHG93071401,-33.97033333,23.54433333,8.42,29.69,390.23,0.17,0.44,2.8
WIJ92081602,-34.34416667,18.92583333,10.17,24.48,474.61,0.22,0.42,3.61
ASP93012014,-34.01,19.61883333,1.57,36.73,458.79,0.16,0.45,3.73
APE93011606,-34.14016667,19.13633333,1.57,36.73,458.79,0.16,0.45,3.73
APE93011610,-34.14633333,19.14583333,1.57,36.73,458.79,0.16,0.45,3.73
APE93042519,-34.31216667,19.008,10.17,24.48,474.61,0.22,0.42,3.61
APE93042521,-34.314,19.0145,10.17,24.48,474.61,0.22,0.42,3.61
AGR93051515,-34.41616667,19.66033333,6.87,29.51,363.87,0.14,0.41,3.67
CVV95012202,-34.17416667,18.38833333,11.12,25.9,374.41,0.22,0.34,3.64
AGR95112616,-33.58783333,19.10766667,0.23,36.51,527.34,0.21,0.47,3.48
AGR96040509,-34.73333333,19.87583333,5.49,30.49,374.41,0.13,0.4,4.09
AGR99100307,-34.01033333,19.53433333,1.57,36.73,458.79,0.16,0.45,3.73
AGRY0061901,-34.10266667,18.43433333,11.12,25.9,374.41,0.22,0.34,3.64
AGRY0081904,-34.14683333,18.432,11.12,25.9,374.41,0.22,0.34,3.64
AGRY1010507,-33.95966667,20.80433333,2.62,36.51,290.04,0.03,0.41,4.58
AGRY1010508,-33.95733333,20.80866667,2.62,36.51,290.04,0.03,0.41,4.58
AGRY1012601,-34.301,19.02533333,10.17,24.48,474.61,0.22,0.42,3.61
AGRY1032107,-33.98783333,19.41116667,1.57,36.73,458.79,0.16,0.45,3.73
