,latitude,longitude,july_min,jan_max,prec,evap,soil,wind
2805,-34.05716667,18.392,11.12,25.9,374.41,0.22,0.34,3.64
2806,-34.29683333,19.035,10.17,24.48,474.61,0.22,0.42,3.61
2807,-33.94233333,20.85916667,2.62,36.51,290.04,0.03,0.41,4.58
2808,-33.88466667,22.03383333,4.23,35.73,305.86,0.03,0.41,4.22
2809,-34.38333333,19.27166667,6.87,29.51,363.87,0.14,0.41,3.67
2810,-34.21766667,18.90133333,6.06,33.55,506.25,0.19,0.45,3.49
2811,-34.21983333,18.90133333,6.06,33.55,506.25,0.19,0.45,3.49
2812,-34.23433333,18.89166667,6.06,33.55,506.25,0.19,0.45,3.49
2813,-34.22566667,18.88716667,6.06,33.55,506.25,0.19,0.45,3.49
2814,-34.20266667,18.89416667,6.06,33.55,506.25,0.19,0.45,3.49
2815,-34.3405,19.00166667,10.17,24.48,474.61,0.22,0.42,3.61
2816,-33.96433333,21.19483333,2.65,37.4,326.95,0.03,0.41,4.69
2817,-33.965,21.19516667,2.65,37.4,326.95,0.03,0.41,4.69
2818,-33.96583333,21.19416667,2.65,37.4,326.95,0.03,0.41,4.69
2819,-34.055,19.00583333,6.06,33.55,506.25,0.19,0.45,3.49
2820,-34.24166667,18.465,6.06,33.55,506.25,0.19,0.45,3.49
2821,-34.22266667,18.45,6.06,33.55,506.25,0.19,0.45,3.49
2822,-34.04,19.03866667,6.06,33.55,506.25,0.19,0.45,3.49
2823,-34.03533333,19.06233333,6.06,33.55,506.25,0.19,0.45,3.49
2824,-34.06583333,18.38816667,11.12,25.9,374.41,0.22,0.34,3.64
2825,-34.38333333,20.6005,8.98,29.13,237.3,0.02,0.37,4.33
2826,-34.078,19.979,1.82,38.84,427.15,0.1,0.43,4.03
2827,-33.44233333,19.12333333,0.23,36.51,527.34,0.21,0.47,3.48
2828,-34.1085,19.00166667,6.06,33.55,506.25,0.19,0.45,3.49
2829,-34.119,18.9745,6.06,33.55,506.25,0.19,0.45,3.49
2830,-34.41716667,20.72883333,8.98,29.13,237.3,0.02,0.37,4.33
2831,-34.02383333,24.4285,6.64,35.12,427.15,0.16,0.44,2.84
2832,-33.82833333,23.59733333,8.42,29.69,390.23,0.17,0.44,2.8
2833,-33.7,24.94833333,2.58,42.57,511.52,0.16,0.41,3.06
2834,-34.09633333,18.43866667,6.06,33.55,506.25,0.19,0.45,3.49
2835,-34.07033333,18.385,11.12,25.9,374.41,0.22,0.34,3.64
2836,-34.0865,19.87766667,1.82,38.84,427.15,0.1,0.43,4.03
2837,-34.08533333,19.8605,1.82,38.84,427.15,0.1,0.43,4.03
2838,-34.07116667,18.38816667,11.12,25.9,374.41,0.22,0.34,3.64
2839,-34.369,20.5545,8.98,29.13,237.3,0.02,0.37,4.33
2840,-34.3735,20.5645,8.98,29.13,237.3,0.02,0.37,4.33
2841,-33.99683333,18.413,11.12,25.9,374.41,0.22,0.34,3.64
2842,-34.34866667,18.94566667,10.17,24.48,474.61,0.22,0.42,3.61
2843,-33.94733333,21.54016667,2.65,37.4,326.95,0.03,0.41,4.69
2844,-34.04766667,18.87366667,6.06,33.55,506.25,0.19,0.45,3.49
2845,-34.32433333,19.28816667,6.87,29.51,363.87,0.14,0.41,3.67
2846,-34.3235,19.28983333,6.87,29.51,363.87,0.14,0.41,3.67
2847,-33.95216667,20.80433333,2.62,36.51,290.04,0.03,0.41,4.58
2848,-33.94816667,20.80433333,2.62,36.51,290.04,0.03,0.41,4.58
2849,-34.04233333,18.87583333,6.06,33.55,506.25,0.19,0.45,3.49
2850,-34.04633333,18.87633333,6.06,33.55,506.25,0.19,0.45,3.49
2851,-33.754,19.11566667,1.57,36.73,458.79,0.16,0.45,3.73
2852,-34.07433333,18.38433333,11.12,25.9,374.41,0.22,0.34,3.64
2853,-34.37066667,20.5645,8.98,29.13,237.3,0.02,0.37,4.33
2854,-34.368,20.56016667,8.98,29.13,237.3,0.02,0.37,4.33
2855,-34.3675,20.554,8.98,29.13,237.3,0.02,0.37,4.33
2856,-34.36533333,20.54833333,8.98,29.13,237.3,0.02,0.37,4.33
2857,-34.36483333,20.53616667,8.98,29.13,237.3,0.02,0.37,4.33
2858,-34.36266667,20.535,8.98,29.13,237.3,0.02,0.37,4.33
2859,-34.363,20.53116667,8.98,29.13,237.3,0.02,0.37,4.33
2860,-34.02116667,19.53916667,1.57,36.73,458.79,0.16,0.45,3.73
2861,-33.9985,18.40966667,11.12,25.9,374.41,0.22,0.34,3.64
2862,-33.96083333,18.43433333,11.12,25.9,374.41,0.22,0.34,3.64
2863,-34.33883333,18.93766667,10.17,24.48,474.61,0.22,0.42,3.61
2864,-33.9745,18.42116667,11.12,25.9,374.41,0.22,0.34,3.64
2865,-33.291,26.68083333,7.65,38.8,685.55,0.28,0.41,4.34
2866,-33.97916667,21.34083333,2.65,37.4,326.95,0.03,0.41,4.69
2867,-34.22166667,18.89883333,6.06,33.55,506.25,0.19,0.45,3.49
2868,-34.22883333,18.92366667,6.06,33.55,506.25,0.19,0.45,3.49
2869,-34.232,18.93166667,6.06,33.55,506.25,0.19,0.45,3.49
2870,-34.21933333,18.90433333,6.06,33.55,506.25,0.19,0.45,3.49
2871,-34.23866667,18.9155,6.06,33.55,506.25,0.19,0.45,3.49
2872,-34.22833333,18.88283333,6.06,33.55,506.25,0.19,0.45,3.49
2873,-34.29916667,18.914,10.17,24.48,474.61,0.22,0.42,3.61
2874,-33.78733333,19.0625,1.57,36.73,458.79,0.16,0.45,3.73
2875,-33.96766667,20.36883333,2.62,36.51,290.04,0.03,0.41,4.58
2876,-34.38566667,19.37833333,6.87,29.51,363.87,0.14,0.41,3.67
2877,-34.38416667,19.37716667,6.87,29.51,363.87,0.14,0.41,3.67
2878,-34.38283333,19.39516667,6.87,29.51,363.87,0.14,0.41,3.67
2879,-34.391,19.44683333,6.87,29.51,363.87,0.14,0.41,3.67
2880,-34.39733333,19.45866667,6.87,29.51,363.87,0.14,0.41,3.67
2881,-34.401,19.45866667,6.87,29.51,363.87,0.14,0.41,3.67
2882,-34.40383333,19.457,6.87,29.51,363.87,0.14,0.41,3.67
2883,-34.405,19.45266667,6.87,29.51,363.87,0.14,0.41,3.67
2884,-34.22433333,18.43766667,6.06,33.55,506.25,0.19,0.45,3.49
2885,-33.983,18.417,11.12,25.9,374.41,0.22,0.34,3.64
2886,-34.5415,19.90966667,5.49,30.49,374.41,0.13,0.4,4.09
2887,-34.372,20.55916667,8.98,29.13,237.3,0.02,0.37,4.33
2888,-33.675,19.09083333,0.23,36.51,527.34,0.21,0.47,3.48
2889,-34.10183333,18.9695,6.06,33.55,506.25,0.19,0.45,3.49
2890,-32.96116667,19.085,-1.39,35.69,564.26,0.2,0.49,3.73
2891,-34.00116667,18.40633333,11.12,25.9,374.41,0.22,0.34,3.64
2892,-33.995,18.41366667,11.12,25.9,374.41,0.22,0.34,3.64
2893,-33.88166667,22.43,7.26,30.83,348.05,0.08,0.43,2.07
2894,-33.90583333,22.13983333,4.23,35.73,305.86,0.03,0.41,4.22
2895,-33.92466667,22.02566667,4.23,35.73,305.86,0.03,0.41,4.22
2896,-34.2995,18.87766667,10.17,24.48,474.61,0.22,0.42,3.61
2897,-34.11483333,18.99883333,6.06,33.55,506.25,0.19,0.45,3.49
2898,-34.11083333,18.97383333,6.06,33.55,506.25,0.19,0.45,3.49
2899,-34.095,18.96666667,6.06,33.55,506.25,0.19,0.45,3.49
2900,-34.44683333,19.69166667,5.49,30.49,374.41,0.13,0.4,4.09
2901,-33.92616667,22.58616667,7.26,30.83,348.05,0.08,0.43,2.07
2902,-33.92916667,22.59816667,7.26,30.83,348.05,0.08,0.43,2.07
2903,-34.0685,18.3965,11.12,25.9,374.41,0.22,0.34,3.64
2904,-34.21583333,18.44466667,6.06,33.55,506.25,0.19,0.45,3.49
2905,-34.036,18.38233333,11.12,25.9,374.41,0.22,0.34,3.64
2906,-34.29466667,18.884,10.17,24.48,474.61,0.22,0.42,3.61
2907,-34.3425,18.83716667,10.17,24.48,474.61,0.22,0.42,3.61
2908,-33.9575,21.19433333,2.65,37.4,326.95,0.03,0.41,4.69
2909,-33.9585,21.1925,2.65,37.4,326.95,0.03,0.41,4.69
2910,-33.98833333,18.37916667,11.12,25.9,374.41,0.22,0.34,3.64
2911,-33.98833333,18.38,11.12,25.9,374.41,0.22,0.34,3.64
2912,-34.40333333,19.245,6.87,29.51,363.87,0.14,0.41,3.67
2913,-34.00083333,18.36866667,11.12,25.9,374.41,0.22,0.34,3.64
2914,-34.54016667,19.91466667,5.49,30.49,374.41,0.13,0.4,4.09
2915,-34.03633333,19.03666667,6.06,33.55,506.25,0.19,0.45,3.49
2916,-34.03333333,19.095,1.57,36.73,458.79,0.16,0.45,3.73
2917,-34.389,19.36383333,6.87,29.51,363.87,0.14,0.41,3.67
2918,-34.13833333,18.9435,6.06,33.55,506.25,0.19,0.45,3.49
2919,-34.1455,18.93666667,6.06,33.55,506.25,0.19,0.45,3.49
2920,-34.10683333,18.97383333,6.06,33.55,506.25,0.19,0.45,3.49
2921,-33.8175,22.77866667,7.26,30.83,348.05,0.08,0.43,2.07
2922,-34.50083333,19.8,5.49,30.49,374.41,0.13,0.4,4.09
2923,-34.49683333,19.80433333,5.49,30.49,374.41,0.13,0.4,4.09
2924,-33.84033333,23.63433333,8.42,29.69,390.23,0.17,0.44,2.8
2925,-33.902,21.93583333,4.23,35.73,305.86,0.03,0.41,4.22
2926,-33.87633333,21.93633333,4.23,35.73,305.86,0.03,0.41,4.22
2927,-34.08466667,19.99616667,1.82,38.84,427.15,0.1,0.43,4.03
2928,-33.94466667,20.849,2.62,36.51,290.04,0.03,0.41,4.58
2929,-34.21583333,18.90866667,6.06,33.55,506.25,0.19,0.45,3.49
2930,-33.96333333,20.55333333,2.62,36.51,290.04,0.03,0.41,4.58
2931,-34.24416667,18.4575,6.06,33.55,506.25,0.19,0.45,3.49
2932,-33.69416667,19.1125,0.23,36.51,527.34,0.21,0.47,3.48
2933,-33.923,20.8565,2.62,36.51,290.04,0.03,0.41,4.58
2934,-34.1765,18.861,6.06,33.55,506.25,0.19,0.45,3.49
2935,-34.255,18.43583333,12.55,20.72,469.34,0.0,0.49,3.69
2936,-34.07833333,18.3875,11.12,25.9,374.41,0.22,0.34,3.64
2937,-33.968,20.4925,2.62,36.51,290.04,0.03,0.41,4.58
2938,-33.94666667,20.4135,2.62,36.51,290.04,0.03,0.41,4.58
2939,-33.94683333,20.40866667,2.62,36.51,290.04,0.03,0.41,4.58
2940,-33.97033333,20.336,2.62,36.51,290.04,0.03,0.41,4.58
2941,-34.38866667,20.576,8.98,29.13,237.3,0.02,0.37,4.33
2942,-33.982,18.42166667,11.12,25.9,374.41,0.22,0.34,3.64
2943,-34.09333333,18.43466667,11.12,25.9,374.41,0.22,0.34,3.64
2944,-34.09866667,18.40733333,11.12,25.9,374.41,0.22,0.34,3.64
2945,-34.5285,19.90883333,5.49,30.49,374.41,0.13,0.4,4.09
2946,-34.31883333,19.012,10.17,24.48,474.61,0.22,0.42,3.61
2947,-34.52616667,19.90166667,5.49,30.49,374.41,0.13,0.4,4.09
2948,-34.53333333,19.89783333,5.49,30.49,374.41,0.13,0.4,4.09
2949,-34.22083333,18.44216667,6.06,33.55,506.25,0.19,0.45,3.49
2950,-34.10566667,19.08383333,1.57,36.73,458.79,0.16,0.45,3.73
2951,-34.31033333,18.99833333,10.17,24.48,474.61,0.22,0.42,3.61
2952,-33.859,22.01333333,4.23,35.73,305.86,0.03,0.41,4.22
2953,-33.85983333,22.01483333,4.23,35.73,305.86,0.03,0.41,4.22
2954,-33.985,19.40483333,1.57,36.73,458.79,0.16,0.45,3.73
2955,-34.3445,19.2045,6.87,29.51,363.87,0.14,0.41,3.67
2956,-33.917,22.44366667,7.26,30.83,348.05,0.08,0.43,2.07
2957,-34.2915,18.91783333,10.17,24.48,474.61,0.22,0.42,3.61
2958,-34.27383333,18.9245,10.17,24.48,474.61,0.22,0.42,3.61
2959,-33.912,23.13966667,6.64,31.46,369.14,0.1,0.43,1.43
2960,-34.012,19.61933333,1.57,36.73,458.79,0.16,0.45,3.73
2961,-33.9135,23.13716667,6.64,31.46,369.14,0.1,0.43,1.43
2962,-33.92216667,23.14416667,6.64,31.46,369.14,0.1,0.43,1.43
2963,-34.2815,18.98166667,10.17,24.48,474.61,0.22,0.42,3.61
2964,-34.12883333,19.0995,1.57,36.73,458.79,0.16,0.45,3.73
2965,-34.137,19.12316667,1.57,36.73,458.79,0.16,0.45,3.73
2966,-34.13916667,19.1215,1.57,36.73,458.79,0.16,0.45,3.73
2967,-34.1105,18.43783333,6.06,33.55,506.25,0.19,0.45,3.49
2968,-34.10266667,18.96666667,6.06,33.55,506.25,0.19,0.45,3.49
2969,-34.10783333,18.44783333,6.06,33.55,506.25,0.19,0.45,3.49
2970,-34.23866667,18.46266667,6.06,33.55,506.25,0.19,0.45,3.49
2971,-34.2435,18.46616667,6.06,33.55,506.25,0.19,0.45,3.49
2972,-34.24766667,18.46766667,6.06,33.55,506.25,0.19,0.45,3.49
2973,-33.94016667,21.051,2.65,37.4,326.95,0.03,0.41,4.69
2974,-34.09283333,18.43783333,6.06,33.55,506.25,0.19,0.45,3.49
2975,-34.05683333,18.39083333,11.12,25.9,374.41,0.22,0.34,3.64
2976,-34.05683333,18.3795,11.12,25.9,374.41,0.22,0.34,3.64
2977,-33.90133333,23.66983333,8.42,29.69,390.23,0.17,0.44,2.8
2978,-33.90983333,23.71816667,8.42,29.69,390.23,0.17,0.44,2.8
2979,-34.15316667,18.36983333,11.12,25.9,374.41,0.22,0.34,3.64
2980,-34.11133333,18.433,11.12,25.9,374.41,0.22,0.34,3.64
2981,-34.10033333,18.43383333,11.12,25.9,374.41,0.22,0.34,3.64
2982,-34.02166667,23.91016667,8.42,29.69,390.23,0.17,0.44,2.8
2983,-34.22983333,18.885,6.06,33.55,506.25,0.19,0.45,3.49
2984,-34.23316667,18.88866667,6.06,33.55,506.25,0.19,0.45,3.49
2985,-34.379,20.5875,8.98,29.13,237.3,0.02,0.37,4.33
2986,-34.53916667,19.9725,5.49,30.49,374.41,0.13,0.4,4.09
2987,-34.327,19.494,6.87,29.51,363.87,0.14,0.41,3.67
2988,-34.29866667,19.015,10.17,24.48,474.61,0.22,0.42,3.61
2989,-34.1765,18.9565,6.06,33.55,506.25,0.19,0.45,3.49
2990,-34.186,18.93816667,6.06,33.55,506.25,0.19,0.45,3.49
2991,-34.38466667,19.27066667,6.87,29.51,363.87,0.14,0.41,3.67
2992,-34.37666667,19.293,6.87,29.51,363.87,0.14,0.41,3.67
2993,-34.22933333,18.87283333,6.06,33.55,506.25,0.19,0.45,3.49
2994,-34.19183333,19.182,1.57,36.73,458.79,0.16,0.45,3.73
2995,-34.22966667,18.45916667,6.06,33.55,506.25,0.19,0.45,3.49
2996,-34.22383333,18.44083333,6.06,33.55,506.25,0.19,0.45,3.49
2997,-34.41866667,19.69266667,5.49,30.49,374.41,0.13,0.4,4.09
2998,-34.38733333,19.32783333,6.87,29.51,363.87,0.14,0.41,3.67
2999,-34.42566667,19.68866667,5.49,30.49,374.41,0.13,0.4,4.09
3000,-34.28416667,19.04566667,10.17,24.48,474.61,0.22,0.42,3.61
3001,-34.0365,18.98866667,6.06,33.55,506.25,0.19,0.45,3.49
3002,-34.0235,18.98866667,6.06,33.55,506.25,0.19,0.45,3.49
3003,-34.01533333,18.98566667,6.06,33.55,506.25,0.19,0.45,3.49
3004,-33.9765,20.7945,2.62,36.51,290.04,0.03,0.41,4.58
3005,-34.26216667,19.1285,6.87,29.51,363.87,0.14,0.41,3.67
3006,-34.0625,18.395,11.12,25.9,374.41,0.22,0.34,3.64
3007,-33.977,20.801,2.62,36.51,290.04,0.03,0.41,4.58
3008,-33.917,22.44366667,7.26,30.83,348.05,0.08,0.43,2.07
3009,-33.873,22.42416667,7.26,30.83,348.05,0.08,0.43,2.07
3010,-33.87516667,22.42683333,7.26,30.83,348.05,0.08,0.43,2.07
3011,-34.11266667,18.44133333,6.06,33.55,506.25,0.19,0.45,3.49
3012,-34.18516667,18.3955,11.12,25.9,374.41,0.22,0.34,3.64
3013,-34.07816667,18.386,11.12,25.9,374.41,0.22,0.34,3.64
3014,-33.94683333,21.73116667,4.23,35.73,305.86,0.03,0.41,4.22
3015,-34.35683333,19.3065,6.87,29.51,363.87,0.14,0.41,3.67
3016,-34.28866667,18.445,10.17,24.48,474.61,0.22,0.42,3.61
3017,-34.38183333,19.2795,6.87,29.51,363.87,0.14,0.41,3.67
3018,-33.9375,21.83016667,4.23,35.73,305.86,0.03,0.41,4.22
3019,-33.95116667,21.73633333,4.23,35.73,305.86,0.03,0.41,4.22
3020,-33.99233333,20.48966667,2.62,36.51,290.04,0.03,0.41,4.58
3021,-33.955,21.17616667,2.65,37.4,326.95,0.03,0.41,4.69
3022,-33.95516667,21.18083333,2.65,37.4,326.95,0.03,0.41,4.69
3023,-33.92,22.51316667,7.26,30.83,348.05,0.08,0.43,2.07
3024,-33.98333333,20.47466667,2.62,36.51,290.04,0.03,0.41,4.58
3025,-34.11616667,18.43716667,11.12,25.9,374.41,0.22,0.34,3.64
3026,-34.296,18.83016667,10.17,24.48,474.61,0.22,0.42,3.61
3027,-34.4315,19.6535,6.87,29.51,363.87,0.14,0.41,3.67
3028,-33.34633333,26.50583333,5.97,39.13,711.91,0.3,0.42,3.99
3029,-34.033,19.45866667,1.57,36.73,458.79,0.16,0.45,3.73
3030,-33.91433333,22.44383333,7.26,30.83,348.05,0.08,0.43,2.07
3031,-33.96616667,21.29083333,2.65,37.4,326.95,0.03,0.41,4.69
3032,-34.0335,19.45433333,1.57,36.73,458.79,0.16,0.45,3.73
3033,-33.74683333,25.05866667,2.58,42.57,511.52,0.16,0.41,3.06
3034,-33.13833333,19.16666667,-1.39,35.69,564.26,0.2,0.49,3.73
3035,-33.04633333,19.114,-1.39,35.69,564.26,0.2,0.49,3.73
3036,-34.19766667,18.957,6.06,33.55,506.25,0.19,0.45,3.49
3037,-34.3415,18.8565,10.17,24.48,474.61,0.22,0.42,3.61
3038,-33.3415,25.71183333,4.02,43.29,701.37,0.26,0.41,3.92
3039,-34.03583333,19.4625,1.57,36.73,458.79,0.16,0.45,3.73
3040,-34.41666667,19.67166667,6.87,29.51,363.87,0.14,0.41,3.67
3041,-34.23333333,18.40833333,11.12,25.9,374.41,0.22,0.34,3.64
3042,-32.65583333,19.181,-0.63,37.38,474.61,0.11,0.48,3.89
3043,-33.85983333,22.01016667,4.23,35.73,305.86,0.03,0.41,4.22
3044,-34.151,19.1335,1.57,36.73,458.79,0.16,0.45,3.73
3045,-34.32833333,19.30166667,6.87,29.51,363.87,0.14,0.41,3.67
3046,-34.41666667,19.64816667,6.87,29.51,363.87,0.14,0.41,3.67
3047,-33.69216667,24.96933333,2.58,42.57,511.52,0.16,0.41,3.06
3048,-33.995,18.4145,11.12,25.9,374.41,0.22,0.34,3.64
3049,-33.96483333,21.25966667,2.65,37.4,326.95,0.03,0.41,4.69
3050,-34.09816667,18.44416667,6.06,33.55,506.25,0.19,0.45,3.49
3051,-34.34766667,18.926,10.17,24.48,474.61,0.22,0.42,3.61
3052,-33.58866667,19.10166667,0.23,36.51,527.34,0.21,0.47,3.48
3053,-34.33583333,18.94,10.17,24.48,474.61,0.22,0.42,3.61
3054,-34.34166667,18.93866667,10.17,24.48,474.61,0.22,0.42,3.61
3055,-33.8865,25.22583333,8.8,34.44,421.88,0.15,0.43,2.87
3056,-33.869,24.70533333,8.8,34.44,421.88,0.15,0.43,2.87
3057,-34.2955,18.85933333,10.17,24.48,474.61,0.22,0.42,3.61
3058,-34.28733333,18.83833333,10.17,24.48,474.61,0.22,0.42,3.61
3059,-34.41433333,19.66283333,6.87,29.51,363.87,0.14,0.41,3.67
3060,-34.29633333,18.94,10.17,24.48,474.61,0.22,0.42,3.61
3061,-34.41583333,20.7605,8.98,29.13,237.3,0.02,0.37,4.33
3062,-34.41416667,20.72383333,8.98,29.13,237.3,0.02,0.37,4.33
3063,-33.8095,23.585,8.42,29.69,390.23,0.17,0.44,2.8
3064,-34.08066667,19.9475,1.82,38.84,427.15,0.1,0.43,4.03
3065,-34.09416667,18.43983333,6.06,33.55,506.25,0.19,0.45,3.49
3066,-34.49283333,19.686,6.87,29.51,363.87,0.14,0.41,3.67
3067,-34.0915,19.8645,1.82,38.84,427.15,0.1,0.43,4.03
3068,-34.084,19.85083333,1.82,38.84,427.15,0.1,0.43,4.03
3069,-34.37066667,20.56,8.98,29.13,237.3,0.02,0.37,4.33
3070,-34.37966667,20.55166667,8.98,29.13,237.3,0.02,0.37,4.33
3071,-33.85233333,23.63333333,8.42,29.69,390.23,0.17,0.44,2.8
3072,-34.38783333,20.58333333,8.98,29.13,237.3,0.02,0.37,4.33
3073,-34.34766667,18.95266667,10.17,24.48,474.61,0.22,0.42,3.61
3074,-33.96033333,21.55216667,2.65,37.4,326.95,0.03,0.41,4.69
3075,-33.946,21.53583333,2.65,37.4,326.95,0.03,0.41,4.69
3076,-34.5395,20.037,5.49,30.49,374.41,0.13,0.4,4.09
3077,-34.441,19.6945,5.49,30.49,374.41,0.13,0.4,4.09
3078,-33.99233333,21.2855,2.65,37.4,326.95,0.03,0.41,4.69
3079,-33.9085,25.21883333,8.8,34.44,421.88,0.15,0.43,2.87
3080,-33.95033333,20.90416667,2.62,36.51,290.04,0.03,0.41,4.58
3081,-34.33566667,18.93866667,10.17,24.48,474.61,0.22,0.42,3.61
3082,-34.33566667,18.93383333,10.17,24.48,474.61,0.22,0.42,3.61
3083,-34.33416667,18.9295,10.17,24.48,474.61,0.22,0.42,3.61
3084,-34.33333333,18.92683333,10.17,24.48,474.61,0.22,0.42,3.61
3085,-33.94916667,21.142,2.65,37.4,326.95,0.03,0.41,4.69
3086,-33.94816667,21.134,2.65,37.4,326.95,0.03,0.41,4.69
3087,-33.95816667,21.11766667,2.65,37.4,326.95,0.03,0.41,4.69
3088,-33.9685,21.14383333,2.65,37.4,326.95,0.03,0.41,4.69
3089,-34.31,18.99683333,10.17,24.48,474.61,0.22,0.42,3.61
3090,-34.31166667,19.01616667,10.17,24.48,474.61,0.22,0.42,3.61
3091,-34.3675,20.54783333,8.98,29.13,237.3,0.02,0.37,4.33
3092,-34.36216667,20.5425,8.98,29.13,237.3,0.02,0.37,4.33
3093,-34.01533333,19.54566667,1.57,36.73,458.79,0.16,0.45,3.73
3094,-33.00233333,19.11233333,-1.39,35.69,564.26,0.2,0.49,3.73
3095,-33.90533333,20.86016667,2.62,36.51,290.04,0.03,0.41,4.58
3096,-34.319,18.9205,10.17,24.48,474.61,0.22,0.42,3.61
3097,-34.32816667,18.9295,10.17,24.48,474.61,0.22,0.42,3.61
3098,-34.32966667,18.95716667,10.17,24.48,474.61,0.22,0.42,3.61
3099,-34.09483333,18.43383333,11.12,25.9,374.41,0.22,0.34,3.64
3100,-34.3415,18.93383333,10.17,24.48,474.61,0.22,0.42,3.61
3101,-33.9705,18.4255,11.12,25.9,374.41,0.22,0.34,3.64
3102,-33.91483333,22.20916667,7.26,30.83,348.05,0.08,0.43,2.07
3103,-33.9575,21.19766667,2.65,37.4,326.95,0.03,0.41,4.69
3104,-34.10866667,18.446,6.06,33.55,506.25,0.19,0.45,3.49
3105,-33.97616667,21.308,2.65,37.4,326.95,0.03,0.41,4.69
3106,-34.27033333,18.89683333,10.17,24.48,474.61,0.22,0.42,3.61
3107,-34.28016667,18.9,10.17,24.48,474.61,0.22,0.42,3.61
3108,-33.84916667,23.30433333,6.64,31.46,369.14,0.1,0.43,1.43
3109,-33.8135,22.92683333,6.64,31.46,369.14,0.1,0.43,1.43
3110,-33.8185,22.91283333,6.64,31.46,369.14,0.1,0.43,1.43
3111,-34.369,20.5505,8.98,29.13,237.3,0.02,0.37,4.33
3112,-34.37116667,20.55383333,8.98,29.13,237.3,0.02,0.37,4.33
3113,-34.373,20.5565,8.98,29.13,237.3,0.02,0.37,4.33
3114,-34.373,20.56133333,8.98,29.13,237.3,0.02,0.37,4.33
3115,-34.37483333,20.57316667,8.98,29.13,237.3,0.02,0.37,4.33
3116,-34.37516667,20.57683333,8.98,29.13,237.3,0.02,0.37,4.33
3117,-34.24366667,18.915,6.06,33.55,506.25,0.19,0.45,3.49
3118,-34.09766667,18.44283333,6.06,33.55,506.25,0.19,0.45,3.49
3119,-33.713,19.12316667,0.23,36.51,527.34,0.21,0.47,3.48
3120,-34.30183333,18.907,10.17,24.48,474.61,0.22,0.42,3.61
3121,-34.1135,18.43283333,11.12,25.9,374.41,0.22,0.34,3.64
3122,-34.25983333,18.414,12.55,20.72,469.34,0.0,0.49,3.69
3123,-33.9175,22.43966667,7.26,30.83,348.05,0.08,0.43,2.07
3124,-33.9695,20.34716667,2.62,36.51,290.04,0.03,0.41,4.58
3125,-33.9695,20.33766667,2.62,36.51,290.04,0.03,0.41,4.58
3126,-33.95716667,20.36966667,2.62,36.51,290.04,0.03,0.41,4.58
3127,-34.38833333,19.36966667,6.87,29.51,363.87,0.14,0.41,3.67
3128,-34.38616667,19.37383333,6.87,29.51,363.87,0.14,0.41,3.67
3129,-34.38383333,19.38283333,6.87,29.51,363.87,0.14,0.41,3.67
3130,-34.3765,19.40533333,6.87,29.51,363.87,0.14,0.41,3.67
3131,-34.37883333,19.4185,6.87,29.51,363.87,0.14,0.41,3.67
3132,-34.3925,19.43016667,6.87,29.51,363.87,0.14,0.41,3.67
3133,-34.38916667,19.44566667,6.87,29.51,363.87,0.14,0.41,3.67
3134,-34.39316667,19.44733333,6.87,29.51,363.87,0.14,0.41,3.67
3135,-34.395,19.45266667,6.87,29.51,363.87,0.14,0.41,3.67
3136,-34.40683333,19.44916667,6.87,29.51,363.87,0.14,0.41,3.67
3137,-33.96533333,18.40916667,11.12,25.9,374.41,0.22,0.34,3.64
3138,-34.37383333,20.55983333,8.98,29.13,237.3,0.02,0.37,4.33
3139,-33.91716667,22.442,7.26,30.83,348.05,0.08,0.43,2.07
3140,-32.78016667,18.64216667,2.38,39.8,500.98,0.19,0.41,3.66
3141,-34.02066667,19.635,1.57,36.73,458.79,0.16,0.45,3.73
3142,-34.075,18.38333333,11.12,25.9,374.41,0.22,0.34,3.64
3143,-34.29816667,19.02816667,10.17,24.48,474.61,0.22,0.42,3.61
3144,-34.41766667,19.63083333,6.87,29.51,363.87,0.14,0.41,3.67
3145,-34.54416667,20.02033333,5.49,30.49,374.41,0.13,0.4,4.09
3146,-33.85,25.21616667,8.8,34.44,421.88,0.15,0.43,2.87
3147,-34.32583333,19.30083333,6.87,29.51,363.87,0.14,0.41,3.67
3148,-33.89183333,25.26883333,8.8,34.44,421.88,0.15,0.43,2.87
3149,-34.386,19.2075,6.87,29.51,363.87,0.14,0.41,3.67
3150,-33.97883333,19.26666667,1.57,36.73,458.79,0.16,0.45,3.73
3151,-33.97366667,21.23516667,2.65,37.4,326.95,0.03,0.41,4.69
3152,-33.9765,19.26566667,1.57,36.73,458.79,0.16,0.45,3.73
3153,-33.96583333,19.262,1.57,36.73,458.79,0.16,0.45,3.73
3154,-33.9675,19.26566667,1.57,36.73,458.79,0.16,0.45,3.73
3155,-34.083,18.41233333,11.12,25.9,374.41,0.22,0.34,3.64
3156,-34.38783333,19.26566667,6.87,29.51,363.87,0.14,0.41,3.67
3157,-34.32166667,19.46283333,6.87,29.51,363.87,0.14,0.41,3.67
3158,-34.37716667,19.401,6.87,29.51,363.87,0.14,0.41,3.67
3159,-34.39316667,19.3465,6.87,29.51,363.87,0.14,0.41,3.67
3160,-34.39866667,19.364,6.87,29.51,363.87,0.14,0.41,3.67
3161,-33.9765,19.26383333,1.57,36.73,458.79,0.16,0.45,3.73
