Obs,Latitude,Longitude
WIJ97032108,-32.22716667,19.10166667
WIJ97070506,-33.95833333,18.43333333
PVR97100111,-34.34533333,18.92733333
WIJ97092701,-34.04666667,18.87
WIJ97092704,-34.0375,18.875
PVR97110701,-33.72216667,19.07566667
JAT97112701,-33.96583333,18.39083333
JAT97112702,-33.96933333,18.38816667
TLE97010305,-34.3555,18.85366667
TLE97090602,-33.56433333,18.79666667
WIJ98031412,-32.9975,19.23833333
WIJ98042703,-33.95666667,18.43166667
TLE98100308,-33.60266667,18.8205
TLE97042014,-33.9955,18.98166667
TLE98092401,-34.037,21.21566667
JID99012701,-33.64183333,19.057
WIJ99031301,-34.05416667,20.46416667
WIJ99031302,-34.05083333,20.465
SAS99042610,-32.95716667,19.392
JID99072105,-33.91033333,18.784
GED99102804,-34.34666667,18.97833333
GED99102902,-34.22666667,19.09566667
TLE97111502,-34.39983333,19.25133333
GED99102709,-34.35083333,18.84166667
TLE99010503,-34.34466667,18.92816667
TLEY0022002,-34.266,18.45766667
TLEY0022003,-34.26533333,18.45316667
WIJY0092503,-32.18833333,19.0775
WIJY0101402,-34.32666667,18.96416667
WIJY0102211,-34.4475,19.77166667
AWAY0100604,-33.0055,19.126
TLEY0123101,-34.307,18.816
TLEY1010302,-34.31366667,18.82516667
TLEY1010602,-34.34633333,18.929
TLE97091316,-34.39983333,19.2475
TLE98091911,-34.10666667,18.45466667
TLEY0021210,-34.03683333,18.87133333
TLEY0043001,-33.95666667,18.39383333
TLEY0043004,-33.97116667,18.38416667
TLEY0043012,-33.96983333,18.39066667
TLE97102601,-33.738,19.08133333
TLE98041801,-34.4015,19.318
TLEY0100103,-33.98516667,18.9335
TLE99102301,-34.28033333,19.0455
WAN98052003,-33.42216667,18.586
SMR99051206,-33.80316667,19.4205
NGF99042608,-33.02583333,19.486
SGAY0122901,-33.532,24.09383333
TLE98100302,-33.61533333,18.8165
JID99051208,-33.814,19.408
DOA96071415,-34.372,21.7275
LYM96090101,-32.646,18.7575
NAZ97060403,-33.1,18.29133333
AGR98120505,-32.51733333,18.85
LYM99051613,-32.80083333,18.66566667
AGRY0081226,-32.95333333,19.12366667
NGFY0102913,-31.67033333,19.07916667
HCE96060703,-33.35983333,20.492
SGAY1030819,-34.21933333,21.56716667
TOW94101303,-33.53466667,21.551
AGR96081012,-33.34416667,19.06666667
LYM96110707,-33.5,19.20966667
CVD97012707,-33.49916667,20.71933333
PMR98120504,-32.5585,18.89566667
SMR99012705,-33.64416667,19.08433333
AGR99121503,-33.7505,18.94083333
SMR99120108,-33.85233333,18.912
NGFY0022004,-34.245,21.57716667
OUT98061303,-33.73733333,22.914
SMRY0072710,-33.40883333,18.9425
AGRY0102810,-31.6065,19.04166667
AGRY1030706,-33.996,21.26933333
DOAY1082106,-33.59883333,23.9
DOAY1082301,-33.63833333,24.40433333
HCE96050403,-34.00316667,19.52416667
TOW94101203,-33.53866667,21.48016667
VCH99072107,-33.93783333,18.742
CFR99072907,-34.09633333,18.94583333
AGRY0021111,-33.637,19.771
AGR96022206,-34.4505,20.5135
AGR96030802,-34.01666667,19.55716667
AGR96111606,-31.978,18.57633333
AGR96111607,-31.97433333,18.5775
NSC96112104,-33.932,19.81666667
AGR97022602,-33.682,23.15216667
CHE97081306,-33.82383333,19.05433333
MOO98040601,-33.5405,20.565
VGN98040602,-33.5315,20.64833333
VGN98040603,-33.5315,20.6495
VGN98040605,-33.53,20.64833333
PMRY0032102,-33.262,20.30583333
AGRY0102720,-31.20316667,19.03183333
NGFY0102818,-31.78733333,19.029
OUT95030402,-33.94666667,21.25666667
JID98052004,-33.42433333,18.59466667
WIJ98112101,-33.59,19.30833333
ASP94081123,-33.508,18.48433333
DOA96082804,-33.53383333,20.60433333
IVM98091802,-33.39416667,18.3215
DJL99060301,-33.73483333,19.7955
REM99070802,-33.59516667,22.7465
NGF99051601,-32.7495,18.5935
CWRY0010902,-32.20583333,19.0885
DOAY1091115,-34.04916667,20.45166667
AGRY2071304,-33.681,21.66833333
CNR96031102,-34.20916667,18.39616667
ROO96050707,-33.73066667,21.851
MCG97032906,-33.69183333,24.646
DOA97031808,-33.731,24.24416667
DOA99012701,-34.43066667,19.75883333
DOA99120701,-33.58066667,19.65433333
AGRY0072705,-33.37433333,18.9435
SMRY0072703,-33.38116667,18.93766667
LYMY0101905,-33.61616667,19.35166667
AGRY1020201,-33.804,20.12166667
AGRY1030905,-34.227,21.201
DOAY1082108,-33.60233333,23.901
AGRY2011617,-34.01933333,23.235
CVV95090302,-31.37083333,19.04833333
CHE97012907,-33.21216667,18.272
WMP96121406,-33.337,20.48116667
CHE98032501,-33.34233333,19.099
VCH98102206,-33.35133333,20.50216667
WJF98040607,-33.52616667,20.64416667
AGRY0072711,-33.404,18.93766667
AGRY1012930,-33.80233333,20.76616667
NGF96083109,-32.13883333,18.9795
RPN96080606,-32.80433333,18.67266667
CHE98052002,-33.42666667,18.578
AGR99050603,-32.57433333,18.91833333
AGR99050605,-32.56033333,18.90816667
AJT95031807,-33.36133333,21.46133333
VIB97032105,-32.21983333,19.116
JID98052003,-33.431,18.56933333
GED98120902,-34.5815,19.43383333
AMMY2101101,-34.0185,20.83116667
WIJ94060207,-33.85,23.97166667
APE94081901,-33.827,22.3925
APE94081916,-33.85133333,23.98116667
GEH95061103,-33.57833333,19.32533333
AGR95100722,-32.7685,19.21983333
AGR92103125,-34.02,19.692
AGR92103126,-34.019,19.69366667
AGR93022108,-34.0545,20.49083333
AGRY2011821,-33.85983333,23.52466667
AGRY2011822,-33.8585,23.53016667
LYM94110503,-34.4045,19.30916667
CNR96031104,-34.23783333,18.42016667
CNR96051001,-34.23916667,18.4015
RPN96080603,-32.84716667,18.731
JAF98062401,-33.38733333,21.94133333
PHS98090402,-34.2275,19.5445
JAF99042001,-33.454,22.66766667
JAF99042006,-33.4405,22.672
WIJ92082903,-33.97466667,18.3825
AJT93060509,-34.2365,18.39166667
LYM96052202,-34.32833333,19.13983333
JAT94080403,-34.2825,18.4705
JID97040702,-34.14466667,18.37633333
JAT94080404,-34.27883333,18.47316667
TLE94111204,-34.01583333,18.3455
TLE98030112,-34.33866667,18.47283333
TLE96102006,-34.2275,18.39066667
WIJ99042607,-33.06033333,19.45383333
AJT94080611,-34.281,18.4655
TLE99041106,-34.3185,18.4275
TLE99041109,-34.327,18.43966667
WIJ95120114,-34.35333333,19.20166667
TLE97083101,-34.21733333,18.40883333
TLE98030104,-34.27716667,18.471
CHE97081309,-33.96533333,19.0725
DOAY2091113,-34.01433333,24.63166667
LIN96061902,-33.74816667,19.47533333
JAF99042007,-33.43566667,22.6705
AGRY1070602,-34.03733333,23.22283333
AGRY2011610,-34.02966667,23.264
AGRY2070609,-33.53416667,21.628
JAT93013003,-32.3995,19.13716667
CRS93043001,-34.146,18.40216667
JAT93121701,-32.6325,19.165
JAT94111903,-32.51133333,19.20266667
CRS95020804,-34.31133333,18.45566667
CRS95031304,-34.21083333,18.3935
BMJ96061701,-33.6175,24.48
VGN97070802,-33.53416667,20.63766667
VGN97070806,-33.53666667,20.6325
VGN97070809,-33.54,20.63833333
VGN97052202,-33.49633333,20.71433333
VGN97111105,-33.51666667,20.71716667
REM99070402,-33.37116667,21.49333333
KBR99060301,-33.59583333,22.9825
KBR99060306,-33.59416667,22.988
JAT94110701,-32.641,19.2075
WAN97072601,-34.07616667,18.39666667
WMP93010306,-32.22483333,19.20316667
EGH94050501,-33.19383333,20.15783333
WAN97071201,-34.09016667,18.4205
WMP93011606,-33.71933333,19.88433333
THA92091002,-33.437,21.315
CRU95071201,-33.93416667,21.404
CRU95080801,-33.996,21.41983333
CRU95092101,-33.94633333,21.20916667
DFJ97092104,-33.67083333,23.48416667
CWR98011413,-32.34166667,19.03583333
ESA98062401,-33.38433333,21.95716667
ESA98062402,-33.38516667,21.9645
ESA98062403,-33.37966667,21.969
ESA98082702,-33.387,21.94033333
ESA98110903,-33.38333333,22.76716667
ESA99021801,-33.45633333,22.62583333
ESA99021803,-33.46133333,22.63433333
WJF99040701,-33.331,20.5795
ESA99062102,-33.38866667,22.78816667
ESA99070805,-33.40383333,22.76683333
ESAY0030801,-33.34416667,22.38916667
ESAY0030803,-33.34416667,22.39466667
WIJ92011603,-32.55166667,19.285
VJK93053001,-33.92883333,20.80166667
VJK93081501,-33.98183333,20.72766667
DJK94021501,-34.58,19.78833333
DJK94021502,-34.62333333,19.73333333
DJK94090702,-34.58166667,19.775
GEH95051701,-33.646,19.278
DOA95101005,-33.64616667,22.95716667
TOW95100604,-33.44633333,21.56016667
PVR96041605,-33.86583333,22.03016667
JBB98042602,-33.37516667,22.43333333
JBB98043002,-33.66433333,22.84466667
VJK93031402,-33.98516667,20.71933333
VJK93081903,-33.99733333,20.79416667
ROO94111102,-33.45316667,21.0915
DOA95050105,-33.89283333,24.1
OUT96030203,-33.84766667,21.98333333
JBB98042808,-33.38866667,22.50383333
JBB98043001,-33.66716667,22.84783333
NGW98070805,-33.92066667,21.0135
GNI95012101,-34.02433333,24.465
DOA93073101,-33.93416667,21.21183333
WMS94091302,-34.05383333,19.353
DOA95030601,-33.84933333,21.98166667
SHS95022103,-33.86716667,21.93766667
DFJ95080501,-33.85,23.715
OUT96012709,-33.6405,22.95266667
VDW96052701,-33.27916667,19.315
MCG96062304,-33.87066667,24.7115
PVR97092201,-33.9765,24.40266667
NGW98070803,-33.92633333,21.072
OUT97062801,-33.4365,22.75266667
JDJ99071904,-33.821,22.86583333
RAA93032502,-33.71833333,21.93666667
CNR96030401,-34.32416667,18.46533333
PCJ96030901,-33.4925,20.70166667
GOE97012401,-33.737,21.893
WAN97071202,-34.09016667,18.4205
CWR97120302,-32.43283333,19.14783333
CWR97120401,-32.39583333,19.093
WAN97092701,-34.05166667,18.3665
WAN97100201,-34.06083333,18.37333333
CWR98011411,-32.353,19.0225
ESA98042401,-33.33016667,22.03283333
MOO98042201,-33.33483333,22.036
ESA98091604,-33.34316667,21.96983333
ESA99111804,-33.314,22.20533333
OUT95061803,-33.49166667,20.725
JBB98042601,-33.37933333,22.4575
CWR99011103,-32.3725,19.05533333
JDJ99071903,-33.81833333,22.87083333
CJMY0033001,-33.82116667,19.322
CJMY0040501,-33.94816667,19.16883333
CWRY0060701,-32.159,19.03766667
KLW94110602,-33.67333333,19.07016667
JDJ99060101,-33.64583333,22.99166667
DJL94071802,-34.05916667,18.37833333
VGN97070804,-33.5325,20.63416667
ESA98110904,-33.39733333,22.7705
ESA98110905,-33.40233333,22.7715
ESA99031805,-33.45366667,22.51983333
KBR99060101,-33.62583333,22.97383333
BRBY0092501,-32.16583333,19.049
APE92090516,-34.028,19.58383333
AGR93050404,-34.1415,19.331
JCJ98041101,-33.63333333,22.95
PVR92091302,-34.198,19.155
JAT94090305,-34.02566667,19.67366667
AJT96050305,-33.6825,24.80383333
OUT96100504,-33.90433333,21.807
KCK92122901,-34.14,24.76916667
DOA94090414,-33.94466667,20.443
DOA94090502,-33.941,20.43166667
DOA94091809,-33.993,24.54033333
SHS94081601,-33.8495,22.17466667
SHS95022101,-33.86933333,21.91666667
SHS95022102,-33.868,21.936
SHS95022104,-33.86533333,21.94683333
SHS95022107,-33.85266667,21.97583333
SHS95030601,-33.84733333,21.98766667
SHS95030602,-33.84683333,21.9855
DOA95050107,-33.84716667,23.956
DFJ96011501,-34.06833333,20.45833333
JCJ98032901,-33.7,24.16666667
HRKY0070606,-33.98966667,23.26483333
HRKY0070607,-33.98516667,23.264
HRK93081804,-33.9325,23.38083333
APE92053103,-33.30233333,20.5355
OUT94072305,-33.8455,22.193
DOA95041201,-33.42833333,21.0225
DOA95041205,-33.428,21.01666667
JBB99061501,-33.67,23.52716667
OUT93052902,-33.85416667,22.1675
TLE94101602,-33.95083333,18.4495
KEH98090402,-34.22483333,19.53433333
AJT93060504,-34.26433333,18.38916667
CVV95061801,-34.185,18.40916667
GNI95012102,-34.02116667,24.46216667
AGR91121404,-34.33783333,19.10166667
AGR91122902,-34.0585,20.46183333
PVR92041601,-34.0765,19.06366667
AGR93051604,-34.431,19.63983333
ASP94072706,-33.7635,18.77283333
AGR96052511,-32.90633333,19.07966667
MCG96062303,-33.8655,24.7115
IVM98090403,-34.2265,19.549
AGRY0121102,-33.84316667,23.22216667
AGR91122910,-34.07433333,20.46766667
AGR92032605,-34.67433333,19.74583333
AGR93051510,-34.42583333,19.64533333
APE93062302,-33.34666667,26.46933333
CRS95022201,-34.32233333,18.4605
MCG96062305,-33.8655,24.728
AGR96081801,-33.93616667,18.38383333
GHB96111101,-33.784,20.6835
AGRY1071703,-33.33383333,26.50216667
EGH91121602,-33.65083333,23.53483333
NAH92091202,-32.1765,19.05316667
IVM98091104,-34.55816667,19.75533333
DOA99030306,-34.07433333,19.558
TLE94101605,-33.95016667,18.43816667
TLE98030804,-34.38883333,19.27133333
AGR99100103,-33.97483333,19.2775
OUTY0092504,-32.14416667,18.975
VJK93032101,-33.924,20.7785
GHB96052301,-33.98383333,20.722
GHB96111204,-33.79183333,20.793
BAW99111901,-34.16033333,18.4255
TLE94070212,-34.28016667,18.45266667
WIJ94102306,-31.49666667,19.05166667
DJL94120501,-34.0325,18.3285
EAH98100102,-32.37483333,18.83466667
BAW99111903,-34.16266667,18.425
VJK96082505,-33.99866667,20.611
WIJ92011202,-32.54166667,19.27833333
AGR93051506,-34.42166667,19.646
AGR93051603,-34.43016667,19.64266667
AGR93071719,-32.15366667,19.00333333
TLE94101606,-33.94733333,18.4375
TLE95010802,-34.3425,18.992
GYC95111602,-34.18516667,18.40266667
LIN95111001,-33.68166667,19.40833333
TLE95102802,-34.04666667,18.87033333
GHB96071702,-33.93333333,21.40483333
LYM97092305,-33.78666667,23.82333333
OUT98051703,-33.59033333,22.87366667
WEL99012708,-33.60683333,19.11016667
WEL99051601,-34.028,18.4005
TLEY0071614,-34.10516667,18.45783333
SGAY0123104,-33.61433333,23.1715
WMPY1012015,-34.3505,20.89566667
AGRY1092302,-33.40983333,18.30966667
AGRY2111913,-33.95233333,24.279
AMMY3111310,-34.20633333,19.53383333
AGR92021201,-33.88833333,18.53716667
NAH92060604,-32.959,19.2
AGR93051601,-34.428,19.646
GEH93052101,-33.1675,19.108
AGR93071806,-32.12366667,18.9775
AGR93081205,-34.05,19.93116667
TLE95091602,-34.0045,18.40516667
FBH95092004,-34.15316667,18.3715
WIJ96072807,-33.03,19.29166667
AGR99033002,-32.51166667,19.20266667
GEDY0111201,-33.34916667,19.164
TLE97091303,-34.38883333,19.27133333
AGRY1071702,-33.3315,26.507
AMMY3100112,-33.84283333,21.871
AMMY3112514,-32.66633333,18.98166667
AGR91121206,-33.52766667,18.44816667
ASP92112611,-33.5315,19.3285
TLE94070505,-34.278,18.47066667
GHB96060401,-33.95683333,21.285
GHB96062001,-33.94683333,21.05716667
GHB96071602,-33.92883333,21.53166667
AGR97040633,-31.84683333,18.743
GHB96071601,-33.92916667,21.58166667
GHB96100701,-33.9275,21.1535
AGR92032605,-34.67433333,19.74583333
AGR93051605,-34.4265,19.63716667
AGR93081504,-34.19833333,18.38333333
CVV95082001,-34.185,18.41
AGR96011814,-33.92433333,19.51833333
CVV96082909,-34.32083333,18.4575
WMPY0112705,-33.76433333,19.078
TLE97091301,-34.39216667,19.26916667
AKS92042403,-33.03333333,19.07683333
AGR93051504,-34.42816667,19.63983333
TLE94110601,-33.9525,18.3945
AGR95043004,-34.75533333,19.955
CVV95043005,-34.42583333,19.64166667
CVV96052601,-34.18416667,18.39916667
GHB96080501,-33.941,21.20533333
AGRY0052102,-34.105,18.46083333
AGRY1101401,-34.1095,18.46083333
AMMY3111312,-34.20583333,19.525
AMMY3112506,-32.639,18.965
APE92072205,-34.104,18.43433333
VJK93032105,-33.913,20.76566667
SHRY0123009,-33.4715,23.7775
AGRY3112507,-32.638,18.96583333
AMMY3112515,-32.67033333,18.9835
AGR92032505,-34.75683333,19.841
AJT93060507,-34.24166667,18.39733333
APE94071705,-34.278,18.47166667
AGR95032602,-34.40716667,19.23866667
NSC96052510,-32.90583333,19.08716667
WMP99042610,-32.96033333,19.39466667
AGRY1011709,-33.761,19.14783333
DJF93022801,-34.34666667,18.93
LYM95082701,-34.10766667,18.40366667
DOA95092501,-34.75533333,19.88183333
JBB98121802,-33.67583333,23.9725
TLEY0111108,-34.32433333,18.99616667
AGR92041203,-34,18.40183333
AGRY0012401,-33.5585,18.58066667
AGRY0042702,-32.86216667,19.43766667
SHRY0123013,-33.47816667,23.7895
TLEY0112608,-34.03966667,18.8755
APE93041803,-34.32166667,18.43283333
AGR95021502,-33.509,18.63766667
AWA95031404,-34.02216667,19.73083333
AGRY0010101,-33.76216667,19.04416667
AWAY0101402,-31.75683333,18.80683333
AKS92040105,-33.95116667,18.43083333
APE93041802,-34.32516667,18.43316667
WEL99012703,-33.655,19.0885
DOAY0121202,-34.08283333,19.77533333
TLEY1010104,-34.3435,18.99016667
ADHY2051801,-33.79883333,18.50283333
RAL93010801,-33.53866667,26.96133333
RAL93010806,-33.48516667,27.08333333
JBB98121702,-33.7,23.93266667
WIJY0100104,-33.76083333,19.99833333
WMP99031401,-33.69283333,21.91016667
NGFY1010602,-33.99233333,20.75216667
AGRY0111204,-32.973,19.20433333
CVVY0092002,-34.145,18.39583333
SGAY0123015,-33.47616667,23.88083333
AMMY3111822,-33.68666667,20.321
MHRY1032105,-34.023,19.4335
AGR91100601,-34.0595,18.86666667
AGR91100602,-34.0515,18.86933333
AGR91100603,-34.0415,18.871
AGR91100605,-34.045,18.87233333
AGR93051502,-34.42966667,19.63666667
AGR93051505,-34.42516667,19.64433333
APE94091107,-34.1875,19.15066667
NGF97011802,-34.40166667,19.28433333
NGF99051503,-32.8585,18.6505
NSC94121602,-34.02533333,18.38333333
NSC95042901,-34.02616667,18.38066667
LYM96072707,-34.631,19.74283333
NGF97011806,-34.39583333,19.29466667
PVRY0010801,-33.76316667,19.04533333
SHRY0012503,-32.1775,19.0555
AGRY0090705,-34.06583333,19.74033333
AGRY0111102,-32.96933333,19.183
AGRY1010412,-33.99366667,20.78333333
TLEY0111109,-34.32733333,19
AMMY1020118,-33.94033333,20.353
AGRY4021819,-34.39866667,19.30966667
AGRY3100106,-33.81133333,21.90966667
AMMY3112535,-32.72616667,19.01666667
AGR95032603,-34.4045,19.24516667
AGR96021608,-34.097,19.13916667
SHRY1020114,-33.89366667,20.23016667
WMPY1012104,-34.372,20.6425
GEH93053004,-33.36033333,19.09683333
JDA92041701,-32.79166667,18.64666667
DFJY0032102,-33.694,23.72166667
AJAY0033001,-33.83516667,19.25166667
NGFY1032101,-33.93966667,19.521
CBE92031101,-34.09183333,18.45266667
PVR93052203,-34.15083333,18.33716667
DFJ95102202,-33.892,25.27233333
DFJ98042504,-33.57666667,24.8775
AGR96060514,-33.32633333,20.70166667
GEH94010106,-33.26316667,19.069
AGR95032618,-34.41133333,19.22666667
LYM98060705,-34.52933333,19.46266667
LYM98100201,-32.905,19.042
LYM99110603,-34.14733333,18.4355
AGRY0033001,-34.145,18.422
SHRY2040104,-33.41616667,21.84083333
AGRY2031206,-33.891,20.23116667
AMMY2102606,-33.45066667,23.45383333
AMMY2102623,-33.45416667,23.40216667
AMMY3112509,-32.64733333,18.97366667
AMMY3112530,-32.71,19.00866667
AMMY3112531,-32.7135,19.00966667
PVR92010402,-33.72216667,19.11416667
AJT92080202,-33.723,18.92683333
EAH95093001,-32.37783333,18.845
DFJ97050401,-33.965,24.28333333
DFJ97050402,-33.96666667,24.2925
DFJ97050403,-33.97333333,24.28833333
MJDY1011902,-34.58833333,19.91316667
PVR92070410,-34.0345,18.3935
AGRY1012106,-34.4,20.75116667
NAH92052402,-33.90983333,19.14883333
PVR92060301,-34.213,18.454
AGR92071204,-33.8545,18.89616667
AGR92071205,-33.8495,18.89083333
PVR92070406,-34.05316667,18.37233333
ASP92112606,-33.55416667,19.33766667
PVR93030601,-33.909,18.97633333
LYM97081713,-34.70766667,19.79883333
WEL98102404,-34.40633333,19.30433333
AGRY0010102,-33.7595,19.04416667
AGRY0042406,-33.7635,19.03816667
AGRY0042701,-32.87516667,19.42433333
LYMY0101902,-33.72833333,19.24616667
AGRY0121002,-33.77433333,23.3
AGRY1010410,-33.98966667,20.7865
AGRY1030843,-34.22616667,21.5725
AMMY1020111,-33.93733333,20.33766667
SGAY1022111,-33.00316667,19.22683333
NGFY4021802,-34.4045,19.30533333
AMMY2092704,-34.04816667,21.8565
AMMY3112528,-32.70366667,19.00533333
AGRY1022010,-33.54233333,19.33966667
PVR91121804,-34.06966667,18.38216667
PVR92042203,-34.02983333,18.33383333
PVR92070405,-34.05766667,18.3795
APE93050905,-33.97433333,18.93333333
GEH93050902,-33.273,19.06133333
GEH93051302,-33.34416667,19.17883333
GEH93052001,-33.17116667,19.135
MHO93090901,-34.396,20.54466667
MIS93100105,-32.67833333,19.23566667
GEH94010102,-33.27033333,19.063
DEB94080705,-33.00516667,19.12083333
CRS94070602,-34.2245,18.40866667
NHE95020201,-34.43666667,20.65333333
FBH95081601,-34.078,18.3715
FBH95082301,-34.18733333,18.391
AGR96021407,-33.593,18.7435
DFJ97092004,-33.8225,23.6175
JCJ97071201,-33.71,24.00666667
DFJ98042505,-33.58,24.86833333
OUT98071805,-33.65083333,22.67133333
DFJ99031102,-33.86666667,22.2
DFJY0031104,-33.73883333,21.90216667
DFJY0031105,-33.739,21.922
GNI94050801,-33.86416667,25.18733333
OUTY1012703,-33.425,22.44583333
